id	class	method	parent	size	flags	nullable	visibility	non-primitive-return	uri
1	retrofit2.Call	execute()	0	0	[]	false	public	true	file:///tmp/projects/retrofit/retrofit/src/main/java/retrofit2/Call.java
2	retrofit2.Call	enqueue(retrofit2.Callback<T>)	0	1	[false]	false	public	false	file:///tmp/projects/retrofit/retrofit/src/main/java/retrofit2/Call.java
3	retrofit2.Call	isExecuted()	0	0	[]	false	public	false	file:///tmp/projects/retrofit/retrofit/src/main/java/retrofit2/Call.java
4	retrofit2.Call	cancel()	0	0	[]	false	public	false	file:///tmp/projects/retrofit/retrofit/src/main/java/retrofit2/Call.java
5	retrofit2.Call	isCanceled()	0	0	[]	false	public	false	file:///tmp/projects/retrofit/retrofit/src/main/java/retrofit2/Call.java
6	retrofit2.Call	clone()	0	0	[]	false	public	true	file:///tmp/projects/retrofit/retrofit/src/main/java/retrofit2/Call.java
7	retrofit2.Call	request()	0	0	[]	false	public	true	file:///tmp/projects/retrofit/retrofit/src/main/java/retrofit2/Call.java
8	retrofit2.Call	timeout()	0	0	[]	false	public	true	file:///tmp/projects/retrofit/retrofit/src/main/java/retrofit2/Call.java
9	retrofit2.Response	<T>success(T)	0	1	[true]	false	public	true	file:///tmp/projects/retrofit/retrofit/src/main/java/retrofit2/Response.java
10	retrofit2.Response	<T>success(int,T)	0	2	[false, true]	false	public	true	file:///tmp/projects/retrofit/retrofit/src/main/java/retrofit2/Response.java
11	retrofit2.Response	<T>success(T,okhttp3.Headers)	0	2	[true, false]	false	public	true	file:///tmp/projects/retrofit/retrofit/src/main/java/retrofit2/Response.java
12	retrofit2.Response	<T>success(T,okhttp3.Response)	0	2	[true, false]	false	public	true	file:///tmp/projects/retrofit/retrofit/src/main/java/retrofit2/Response.java
13	retrofit2.Response	<T>error(int,okhttp3.ResponseBody)	0	2	[false, false]	false	public	true	file:///tmp/projects/retrofit/retrofit/src/main/java/retrofit2/Response.java
14	retrofit2.Response	<T>error(okhttp3.ResponseBody,okhttp3.Response)	0	2	[false, false]	false	public	true	file:///tmp/projects/retrofit/retrofit/src/main/java/retrofit2/Response.java
15	retrofit2.Response	Response(okhttp3.Response,T,okhttp3.ResponseBody)	0	3	[false, true, true]	false	private	false	file:///tmp/projects/retrofit/retrofit/src/main/java/retrofit2/Response.java
16	retrofit2.Response	raw()	0	0	[]	false	public	true	file:///tmp/projects/retrofit/retrofit/src/main/java/retrofit2/Response.java
